,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-1.0,0.0,0.0,0.0,2.8947368421052633,2.3553113553113554,0.0,0.00927643784786642,0.0,0.0,0.0,0.004830917874396135,1.5456989247311828,0.0,0.0,0.0,0.06276150627615062,0.0,1.103960396039604,0.0,1.710344827586207,0.0,0.0,0.0,0.0
1,0.0,-1.0,0.7159663865546219,0.0,0.0,0.0018315018315018315,0.5925925925925926,0.0,1.199203187250996,0.5626283367556468,1.251054852320675,0.6908212560386473,0.0,0.0,0.0,0.992619926199262,0.0,0.0,0.0,0.0,0.020689655172413793,0.0,1.3488372093023255,0.6752136752136753,0.34065934065934067
2,0.0,0.7159663865546219,-1.0,0.0,0.0,0.0,1.662962962962963,0.0,1.3247011952191234,1.1190965092402465,0.8481012658227848,0.4782608695652174,0.0,0.0,0.0,0.974169741697417,0.0,0.0,0.0,0.0,0.0,0.0,0.32558139534883723,1.0427350427350428,0.7582417582417582
3,0.0,0.0,0.0,-1.0,0.0054446460980036296,0.0,0.0,0.4619666048237477,0.0,0.002053388090349076,0.0,0.0,0.0,0.5662650602409639,1.1228070175438596,0.0,2.589958158995816,1.108786610878661,0.0,0.6485148514851485,0.0,1.0955882352941178,0.0,0.0,0.0
4,2.8947368421052633,0.0,0.0,0.0054446460980036296,-1.0,1.4267399267399268,0.0,0.0,0.0,0.006160164271047228,0.0,0.0024154589371980675,0.1424731182795699,0.0030120481927710845,0.0,0.0,0.06276150627615062,0.0,0.24752475247524752,0.0,0.8275862068965517,0.0,0.0,0.0,0.0
5,2.3553113553113554,0.0018315018315018315,0.0,0.0,1.4267399267399268,-1.0,0.0,0.0,0.0,0.008213552361396304,0.0,0.004830917874396135,2.032258064516129,0.0,0.0,0.0,0.14644351464435146,0.0,1.1633663366336633,0.0,0.5448275862068965,0.0,0.0,0.0,0.0
6,0.0,0.5925925925925926,1.662962962962963,0.0,0.0,0.0,-1.0,0.0,1.1414342629482073,0.9486652977412731,1.4514767932489452,0.3695652173913043,0.0,0.0,0.0,0.3173431734317343,0.0,0.0,0.0,0.0,0.0,0.0,0.9534883720930233,1.0256410256410255,0.945054945054945
7,0.00927643784786642,0.0,0.0,0.4619666048237477,0.0,0.0,0.0,-1.0,0.0,0.006160164271047228,0.0,0.0024154589371980675,0.0,1.2680722891566265,0.9298245614035088,0.0,0.10460251046025104,0.1799163179916318,0.0297029702970297,0.7524752475247525,0.006896551724137931,2.0955882352941178,0.0,0.0,0.0
8,0.0,1.199203187250996,1.3247011952191234,0.0,0.0,0.0,1.1414342629482073,0.0,-1.0,0.2751540041067762,1.0316455696202531,0.1642512077294686,0.0,0.0,0.0,1.1734317343173433,0.0,0.0,0.0,0.0,0.006896551724137931,0.0,0.6976744186046512,0.9401709401709402,1.978021978021978
9,0.0,0.5626283367556468,1.1190965092402465,0.002053388090349076,0.006160164271047228,0.008213552361396304,0.9486652977412731,0.006160164271047228,0.2751540041067762,-1.0,0.379746835443038,0.642512077294686,0.03494623655913978,0.05421686746987952,0.0035087719298245615,0.3726937269372694,0.012552301255230125,0.008368200836820083,0.0,0.0,0.020689655172413793,0.03676470588235294,0.09302325581395349,0.1794871794871795,2.3626373626373627
10,0.0,1.251054852320675,0.8481012658227848,0.0,0.0,0.0,1.4514767932489452,0.0,1.0316455696202531,0.379746835443038,-1.0,0.17632850241545894,0.0,0.0,0.0,0.2029520295202952,0.0,0.0,0.0,0.0,0.020689655172413793,0.0,2.4186046511627906,0.9230769230769231,0.5054945054945055
11,0.004830917874396135,0.6908212560386473,0.4782608695652174,0.0,0.0024154589371980675,0.004830917874396135,0.3695652173913043,0.0024154589371980675,0.1642512077294686,0.642512077294686,0.17632850241545894,-1.0,0.002688172043010753,0.0,0.0,1.4022140221402215,0.0,0.0,0.034653465346534656,0.0,0.020689655172413793,0.0,1.1627906976744187,0.7435897435897436,0.07692307692307693
12,1.5456989247311828,0.0,0.0,0.0,0.1424731182795699,2.032258064516129,0.0,0.0,0.0,0.03494623655913978,0.0,0.002688172043010753,-1.0,0.0,0.0,0.0,0.05439330543933055,0.0,0.4158415841584158,0.0,0.09655172413793103,0.007352941176470588,0.0,0.0,0.0
13,0.0,0.0,0.0,0.5662650602409639,0.0030120481927710845,0.0,0.0,1.2680722891566265,0.0,0.05421686746987952,0.0,0.0,0.0,-1.0,0.9929824561403509,0.0,1.0543933054393306,1.9748953974895398,0.0,0.42574257425742573,0.0,0.5955882352941176,0.0,0.0,0.0
14,0.0,0.0,0.0,1.1228070175438596,0.0,0.0,0.0,0.9298245614035088,0.0,0.0035087719298245615,0.0,0.0,0.0,0.9929824561403509,-1.0,0.0,0.1589958158995816,0.6485355648535565,0.0,0.3069306930693069,0.0,0.25735294117647056,0.0,0.0,0.0
15,0.0,0.992619926199262,0.974169741697417,0.0,0.0,0.0,0.3173431734317343,0.0,1.1734317343173433,0.3726937269372694,0.2029520295202952,1.4022140221402215,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,1.3076923076923077,0.2857142857142857
16,0.06276150627615062,0.0,0.0,2.589958158995816,0.06276150627615062,0.14644351464435146,0.0,0.10460251046025104,0.0,0.012552301255230125,0.0,0.0,0.05439330543933055,1.0543933054393306,0.1589958158995816,0.0,-1.0,1.6317991631799162,0.019801980198019802,0.5693069306930693,0.0,1.9191176470588236,0.0,0.0,0.0
17,0.0,0.0,0.0,1.108786610878661,0.0,0.0,0.0,0.1799163179916318,0.0,0.008368200836820083,0.0,0.0,0.0,1.9748953974895398,0.6485355648535565,0.0,1.6317991631799162,-1.0,0.0,0.09900990099009901,0.0,1.2720588235294117,0.0,0.0,0.0
18,1.103960396039604,0.0,0.0,0.0,0.24752475247524752,1.1633663366336633,0.0,0.0297029702970297,0.0,0.0,0.0,0.034653465346534656,0.4158415841584158,0.0,0.0,0.0,0.019801980198019802,0.0,-1.0,0.0,2.668965517241379,0.0,0.07751937984496124,0.0,0.0
19,0.0,0.0,0.0,0.6485148514851485,0.0,0.0,0.0,0.7524752475247525,0.0,0.0,0.0,0.0,0.0,0.42574257425742573,0.3069306930693069,0.0,0.5693069306930693,0.09900990099009901,0.0,-1.0,0.0,1.6102941176470589,0.0,0.0,0.0
20,1.710344827586207,0.020689655172413793,0.0,0.0,0.8275862068965517,0.5448275862068965,0.0,0.006896551724137931,0.006896551724137931,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.09655172413793103,0.0,0.0,0.0,0.0,0.0,2.668965517241379,0.0,-1.0,0.0,0.06976744186046512,0.0,0.0
21,0.0,0.0,0.0,1.0955882352941178,0.0,0.0,0.0,2.0955882352941178,0.0,0.03676470588235294,0.0,0.0,0.007352941176470588,0.5955882352941176,0.25735294117647056,0.0,1.9191176470588236,1.2720588235294117,0.0,1.6102941176470589,0.0,-1.0,0.0,0.0,0.0
22,0.0,1.3488372093023255,0.32558139534883723,0.0,0.0,0.0,0.9534883720930233,0.0,0.6976744186046512,0.09302325581395349,2.4186046511627906,1.1627906976744187,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.07751937984496124,0.0,0.06976744186046512,0.0,-1.0,0.08547008547008547,0.15384615384615385
23,0.0,0.6752136752136753,1.0427350427350428,0.0,0.0,0.0,1.0256410256410255,0.0,0.9401709401709402,0.1794871794871795,0.9230769230769231,0.7435897435897436,0.0,0.0,0.0,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.08547008547008547,-1.0,0.03296703296703297
24,0.0,0.34065934065934067,0.7582417582417582,0.0,0.0,0.0,0.945054945054945,0.0,1.978021978021978,2.3626373626373627,0.5054945054945055,0.07692307692307693,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.03296703296703297,-1.0
